8102;SUPERVISORES DA INDÚSTRIA DE PLÁSTICOS E BORRACHA 
8103;SUPERVISORES DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS, COSMÉTICOS E AFINS
8110;OPERADORES POLIVALENTES DE INSTALAÇÕES QUÍMICAS, PETROQUÍMICAS, E AFINS
8111;OPERADORES DE MOAGEM E MISTURA DE MATERIAIS (TRATAMENTOS QUÍMICOS E AFINS)
8112;OPERADORES DE PROCESSO TERMOQUÍMICOS E AFINS
8113;OPERADORES DE FILTRAGEM E SEPARAÇÃO
8114;OPERADORES DE DESTILAÇÃO E REAÇÃO
8115;OPERADORES DE PRODUÇÃO E REFINO DE PETRÓLEO E GÁS
8116;OPERADORES DE COQUEIFICAÇÃO
8117;OPERADORES DE INSTALAÇÃOES E MÁQUINAS DE PRODUTOS PLÁSTICOS, DE BORRACHA E PARAFINAS
8118;OPERADORES DE  MÁQUINAS E INSTALAÇÕES DE PRODUTOS FARMACÊUTICOS, COSMÉSTICOS E AFINS
8121;TRABALHADORES DA FABRICAÇÃO  DE MUNIÇÃO E EXPLOSIVOS QUÍMICOS
8131;OPERADORES DE OUTRAS INSTALAÇÕES QUÍMICAS, PETROQUÍMICAS E AFINS
8181;LABORATORISTAS INDUSTRIAIS AUXILIARES
8201;SUPERVISORES DA SIDERURGIA
8202;SUPERVISORES DE MATERIAIS DE CONSTRUÇÃO (VIDRO, CERÂMICA E COMPÓSITOS)
8211;OPERADORES DE INSTALAÇÕES DE SINTERIZAÇÃO
8212;OPERADORES DE FORNOS DE 1ª FUSÃO E ACIARIA
8213;OPERADORES DE LAMINAÇÃO
8214;OPERADORES DE ACABAMENTO DE CHAPAS E METAIS
8221;FORNEIROS METALÚRGICOS (2ª FUSÃO E REAQUECIMENTO)
8231;OPERADORES DE PREPARAÇÃO DE MASSAS PARA VIDRO,CERÂMICA, PORCELANA E MATERIAIS DE CONSTRUÇÃO
8232;OPERADORES DE INSTALAÇÕES E EQUIPAMENTOS DE FABRICAÇÃO DE  CERÂMICAS, VIDROS E PORCELANAS
8233;OPERADORES DE INSTALAÇÕES E EQUIPAMENTOS DE FABRICAÇÃO DE MATERIAIS DE CONSTRUÇÃO
8281;TRABALHADORES ARTESANAIS DE MATERIAIS DE CONSTRUÇÃO
8301;SUPERVISORES DA FABRICAÇÃO DE CELULOSE E PAPEL
8311;PREPARADORES DE PASTA PARA A FABRICAÇÃO DE PAPEL
8321;OPERADORES DE MÁQUINAS DE FABRICAR PAPEL E PAPELÃO
8339;CONFECCIONADORES DE PRODUTOS DE PAPEL E PAPELÃO
8401;SUPERVISORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO 
8411;MOLEIROS
8412;TRABALHADORES DO REFINO DE SAL
8413;TRABALHADORES DA FABRICAÇÃO E REFINO DE AÇÚCAR
8416;TRABALHADORES DA PREPARAÇÃO DE CAFÉ, CACAU E PRODUTOS AFINS
8417;TRABALHADORES DA FABRICAÇÃO DE CACHAÇA, CERVEJA, VINHOS E OUTRAS BEBIDAS
8421;PREPARADORES DE FUMO
8423;CIGARREIROS
8429;CHARUTEIROS E TRABALHADORES ARTESANAIS DA INDÚSTRIA DO FUMO
8484;DEGUSTADORES
8485;MAGAREFES E AFINS
8491;TRABALHADORES DE FABRICAÇÃO E CONSERVAÇÃO DE ALIMENTOS ( INCLUSIVE ARTESANAIS)
8492;TRABALHADORES DA PASTEURIZAÇÃO DO LEITE, FABRICAÇÃO DE LATICÍNIOS E AFINS ( INCLUSIVE ARTESANAIS)
8493;PADEIROS, CONFEITEIROS E AFINS E OPERADORES NA FABRICAÇÃO DE PÃES, MASSAS E DOCES
8601;SUPERVISORES DE INSTALAÇÕES DE PRODUÇÃO E DISTRIBUIÇÃO DE ENERGIA, UTILIDADES, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA
8611;OPERADORES DE INSTALAÇÕES DE GERAÇÃO DE ENERGIA TÉRMICA, ELÉTRICA E NUCLEAR
8612;OPERADORES DE INSTALAÇÕES DE DISTRIBUIÇÃO DE ENERGIA TÉRMICA, ELÉTRICA E NUCLEAR
8621;OPERADORES DE MÁQUINAS A VAPOR E CALDEIRAS
8622;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO E DISTRIBUIÇÃO DE ÁGUAS
8623;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO E TRATAMENTO DE ESGOTOS
8624;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO, ENGARRAFAMENTO E DISTRIBUIÇÃO DE GASES
8625;OPERADORES DE INSTALAÇÕES DE REFRIGERAÇÃO E AR CONDICIONADO
8711;OUTROS TRABALHADORES ELEMENTARES INDUSTRIAIS 
9101;SUPERVISORES DA REPARAÇÃO E MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS
9102;SUPERVISORES DA REPARAÇÃO E MANUTENÇÃO VEICULAR
9109;SUPERVISORES DE OUTROS TRABALHADORES DA REPARAÇÃO, CONSERVAÇÃO E MANUTENÇÃO
9111;MECÂNICOS DE MANUTENÇÃO DE BOMBAS, MOTORES, COMPRESSORES  E EQUIPAMENTOS DE TRANSMISSÃO
9112;MECÂNICOS DE MANUTENÇÃO DE APARELHOS TÉRMICOS, DE CLIMATIZAÇÃO E DE REFRIGERAÇÃO(EXCETO TÉCNICOS)
9113;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS INDUSTRIAIS
9131;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS PESADAS E EQUIPAMENTOS AGRÍCOLAS 
9141;MECÂNICOS DE MANUTENÇÃO AERONÁUTICA
9142;MECÂNICOS DE MANUTENÇÃO NAVAL (EM TERRA)
9143;MECÂNICOS DE MANUTENÇÃO METROFERROVIÁRIA
9144;MECÂNICOS DE MANUTENÇÃO DE VEÍCULOS AUTOMOTORES
9151;REPARADORES DE INSTRUMENTOS DE MEDIÇÃO
9152;REPARADORES DE INSTRUMENTOS MUSICAIS
9153;REPARADORES DE EQUIPAMENTOS E INSTRUMENTOS MÉDICO-HOSPITALARES
9154;REPARADORES DE EQUIPAMENTOS FOTOGRÁFICOS 
9191;LUBRIFICADORES
9192;TRABALHADORES DE MANUTENÇÃO DE MÁQUINAS PEQUENAS
9193;MECÂNICOS DE MANUTENÇÃO DE BICICLETAS E EQUIPAMENTOS ESPORTIVOS E DE GINÁSTICA
9501;SUPERVISORES DE MANUTENÇÃO ELETROELETRÔNICA INDUSTRIAL, COMERCIAL E RESIDENCIAL
9502;SUPERVISORES DE MANUTENÇÃO ELETROELETRÔNICA VEICULAR
9503;SUPERVISORES DE MANUTENÇÃO ELETROMECÂNICA
9511;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO INDUSTRIAL
9513;INSTALADORES E MANTENEDORES DE SISTEMAS DE ALARMES DE SEGURANÇA E DE INCÊNDIO 
9531;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO VEICULAR (AÉREA, TERRESTRE E NAVAL) 
9541;MANTENEDORES DE ELEVADORES, ESCADAS E PORTAS AUTOMÁTICAS
9542;REPARADORES DE APARELHOS ELETRODOMÉSTICOS
9543;REPARADORES DE EQUIPAMENTOS DE ESCRITÓRIO
9911;CONSERVADORES DE VIAS PERMANENTES (TRILHOS)
9912;MANTENEDORES DE EQUIPAMENTOS DE LAZER 
9913;MANTENEDORES DE CARROÇARIAS DE VEÍCULOS 
9914;MANTENEDORES DE EDIFICAÇÕES
9921;TRABALHADORES ELEMENTARES DE SERVIÇOS DE MANUTENÇÃO
9922;TRABALHADORES ELEMENTARES DE CONSERVAÇÃO DE VIAS PERMANENTES 
100;MILITARES DA AERONÁUTICA
200;MILITARES DO EXÉRCITO
300;MILITARES DA MARINHA
401;CORONÉIS, TENENTES-CORONÉIS E MAJORES DA POLÍCIA MILITAR
402;CAPITÃES DA POLÍCIA MILITAR
403;TENENTES DA POLÍCIA MILITAR
411;PRAÇAS ESPECIAIS DE POLÍCIA MILITAR
412;SUBTENENTES E SARGENTOS DA POLÍCIA MILITAR
413;CABOS E SOLDADOS DA POLÍCIA MILITAR
501;CORONÉIS, TENENTES-CORONÉIS E MAJORES DE BOMBEIRO MILITAR
502;CAPITÃES DO CORPO DE BOMBEIROS
503;TENENTES DO CORPO DE BOMBEIROS
511;PRAÇAS ESPECIAIS DE BOMBEIRO
512;SUBTENENTES E SARGENTOS DO CORPO DE BOMBEIROS
513;CABOS E SOLDADOS DO CORPO DE BOMBEIROS
